stations,connections,lines,mean,stddev,median,user,system,min,max
200,3400,3400,0.52623838,0.0059019165229615665,0.5264698780000001,0.5205369,0.0009958999999999999,0.5148357250000001,0.53741534
200,3500,3500,0.5587847281,0.008120668399994643,0.555991733,0.551406,0.0029638,0.548915398,0.571419436
200,3600,3600,0.607173959,0.014746565792141423,0.6053654115,0.6018395999999999,0.0009976,0.5915768920000001,0.6444283740000001
200,3700,3700,0.6582170970000001,0.017898323180226116,0.6519824945000001,0.6535800999999999,0.0,0.642597293,0.691597483
200,3800,3800,0.6865883589,0.009683477948246387,0.68944486,0.6814032000000001,0.0009936,0.669842932,0.6994327530000001
200,3900,3900,0.7275082824,0.007944324108398022,0.7318174695000002,0.7210871,0.0019829,0.7129768400000001,0.735457594
200,4000,4000,0.7993868179,0.020127100414568458,0.795515893,0.7922675,0.0009922,0.775994613,0.82817034
200,4100,4100,0.8315935928,0.012626221354842398,0.8295324045000001,0.8259643999999998,0.0009872,0.815469364,0.857116933
200,4200,4200,0.8989894099000001,0.022315067705415248,0.8884672235000001,0.8942819999999999,0.0,0.879033476,0.933986826
200,4300,4300,0.9348173034000002,0.006421014420434271,0.9325132565,0.9302655999999999,0.0,0.9290766930000001,0.950681489
200,4400,4400,0.9873801485000001,0.011012220786898104,0.9896738340000001,0.9806471999999999,0.0019906,0.9707151890000001,1.00395659
200,4500,4500,1.0383652528999998,0.008877090487349384,1.0388503295,1.0337659000000001,0.0,1.025373983,1.053211905
200,4600,4600,1.1028508638,0.006525698958372908,1.1035149475,1.0948664999999997,0.0029905,1.087696333,1.108928029
200,4700,4700,1.1581150942999998,0.015703043206092133,1.161460381,1.1514043,0.0019837,1.131709284,1.177368443
200,4800,4800,1.2136424147000002,0.018297803416996127,1.2160705315000002,1.2068616,0.0019893000000000003,1.182467187,1.238930263
200,4900,4900,1.2856841973,0.017159954908409058,1.282128202,1.2788085,0.0019916,1.269818791,1.332981361
200,5000,5000,1.3423625634999998,0.010654276577684595,1.3413912625000002,1.3356425,0.0019912,1.3256265360000001,1.365501379
200,5100,5100,1.4041310562,0.01469132946185379,1.4075918365,1.3982198000000001,0.0009977,1.3807158510000002,1.4239636340000001
200,5200,5200,1.4942178179999999,0.03144259259086698,1.488080549,1.4880612,0.0010002,1.458278122,1.5729709870000002
200,5300,5300,1.5407593373,0.014582108186873588,1.5400375080000002,1.5351158,0.0,1.5235846180000001,1.567734347
200,5400,5400,1.6177529726,0.012543570165028207,1.615668769,1.6118431000000002,0.0009938,1.600069229,1.647806091
200,5500,5500,1.6743751679000003,0.021395860296760775,1.672376239,1.6693525999999999,0.0,1.635673599,1.704357999
200,5600,5600,1.7616368354999998,0.01466444840717518,1.765209226,1.756615,0.0,1.726264423,1.774756048
200,5700,5700,1.8363447789000003,0.013472541629666534,1.83473105,1.8291165,0.0019931999999999997,1.817293703,1.857419737
200,5800,5800,1.9112603849999998,0.014796425713789186,1.9098757210000001,1.9049581999999998,0.0009943999999999999,1.893434732,1.9347670780000001
200,5900,5900,1.995024579,0.03547184985153035,1.9863845975,1.9877619999999996,0.0019890999999999997,1.9656329870000002,2.088141234
200,6000,6000,2.0881560452000003,0.02457321063142106,2.0894586415000003,2.0813634999999997,0.0009942999999999998,2.038276084,2.125091128
200,6100,6100,2.1671334498,0.048663498179451495,2.1558907375,2.1598529999999996,0.0019875,2.102693689,2.2600887910000003
200,6200,6200,2.2488365498,0.023801735789992253,2.2443023085,2.2435438999999997,0.0,2.207698097,2.2802506620000003
200,6300,6300,2.3115506874999996,0.023518006400864273,2.308421032,2.3020035000000005,0.003990499999999999,2.277172484,2.351894693
200,6400,6400,2.4443417122,0.03949681222589548,2.4433350135,2.4378155,0.0009946999999999998,2.3908367,2.522477986
200,6500,6500,2.5030379732,0.04579855273942599,2.490391743,2.4975246,0.0,2.469555199,2.631637093
200,6600,6600,2.5789970932,0.020844278198101546,2.5741781065,2.5707158000000003,0.0029939,2.560038916,2.626783547
200,6700,6700,2.6379630686999995,0.04295497738901761,2.6357146285,2.6323024,0.0,2.5903763189999998,2.7195339880000002
200,6800,6800,2.7824040891,0.0554596441148399,2.761833944,2.7758808999999998,0.0009962999999999999,2.7396089789999998,2.9229479510000003
200,6900,6900,2.8494741282000002,0.017322931094428437,2.8452379414999998,2.8408559,0.0029935000000000005,2.8282198530000002,2.8782020800000003
200,7000,7000,2.9422848235999997,0.028977140826455625,2.92994197,2.934731,0.0019982,2.9123593530000003,2.984449328
200,7100,7100,3.0322776374000004,0.032129444853201156,3.0329254075,3.0265880999999997,0.0,2.985255865,3.092509105
200,7200,7200,3.1398750887,0.03294552911261618,3.1298138399999997,3.1322308999999997,0.0019975,3.105969948,3.215192116
200,7300,7300,3.2307198694999997,0.035409113405654696,3.225179055,3.2229653999999996,0.0019971,3.151847898,3.281154688
200,7400,7400,3.3813293361999994,0.048242237860039235,3.359970717,3.3700589,0.0039921,3.334339677,3.460710839
200,7500,7500,3.4173517965,0.026065122102372888,3.4148817975,3.4101098999999997,0.0009996,3.374377101,3.4543902060000002
200,7600,7600,3.552675250000001,0.03837826408702083,3.5553750735,3.5448875,0.0019975,3.505055294,3.622047575
200,7700,7700,3.6532444958000005,0.035162357985456014,3.645105521,3.6420010000000005,0.004990400000000001,3.6161977480000003,3.717778156
200,7800,7800,3.7240041261,0.014931403676189434,3.7227607235,3.7177451999999995,0.0,3.698481254,3.7513392740000002
200,7900,7900,3.8279610375999993,0.032251676188238876,3.8170557690000004,3.8201589,0.0020042,3.796232211,3.892564235
200,8000,8000,3.9337117083999997,0.04246511893273504,3.9193155985,3.927680900000001,0.0,3.892218577,4.029832161
200,8100,8100,4.0566972489,0.050171518550988836,4.051395655,4.049754,0.0010007,3.987368683,4.174374782
200,8200,8200,4.178183711499999,0.05047365785492205,4.1629479515,4.1695914,0.0019990999999999997,4.130649403,4.2999991170000005
200,8300,8300,4.297787911599999,0.09471167732043961,4.261403027,4.287685999999999,0.0039945,4.208293175,4.522927083
200,8400,8400,4.3606072262,0.06842001085228502,4.3478849534999995,4.3525462,0.0019987,4.317785709,4.550141149
200,8500,8500,4.5062055821,0.036080261253314976,4.503434301,4.5001823000000005,0.0,4.462576601,4.573513968
200,8600,8600,4.604799288300001,0.054222406199532606,4.597461855000001,4.5967475,0.0019968,4.517354543,4.710682662
200,8700,8700,4.7265873807,0.04686189687330005,4.7268427415000005,4.719139799999999,0.0009984,4.6344526550000005,4.808287434
200,8800,8800,4.8298991731,0.03732066968133299,4.8270127039999995,4.8178234,0.0059926,4.783513548,4.906077371
200,8900,8900,4.9402752236000005,0.047821071993246325,4.93284938,4.9309009999999995,0.0029965,4.888928585,5.054620386
200,9000,9000,5.087397341000001,0.05011555699845375,5.0782493550000005,5.081005499999999,0.0,5.019211903,5.185248229
200,9100,9100,5.1677060694,0.03935136938902113,5.159155996,5.1590267,0.0019969999999999996,5.1244679380000004,5.227003687
200,9200,9200,5.315596240400001,0.0551956052855131,5.29184982,5.305233199999999,0.0039987,5.277632928,5.442467901
200,9300,9300,5.402206441700001,0.044692544084131834,5.4049978645,5.3906927,0.004997099999999999,5.350576332,5.502945888
200,9400,9400,5.595477274199999,0.06412444936270341,5.586443804,5.588671,0.0,5.486694218,5.678265234
200,9500,9500,5.714834086200001,0.050963440889509666,5.7044996165,5.7063941,0.0020004,5.638641198,5.795831893
200,9600,9600,5.8677694263,0.057865874457855355,5.859427070000001,5.858335299999999,0.0029967,5.790872921,5.959883485
200,9700,9700,5.968591084999999,0.04789113293457025,5.960166422,5.9609204,0.0009995,5.9026453960000005,6.047152774
200,9800,9800,6.0925026929,0.10036459792587282,6.082166445,6.0840443,0.0019984,5.954731802,6.3031582329999996
200,9900,9900,6.2760249036,0.07720753443728691,6.2887339175,6.2664691,0.0029982999999999998,6.11275364,6.367305386
200,10000,10000,6.4881975484,0.15013403064897593,6.5011021995,6.475540100000001,0.0059958,6.30198998,6.772789472
